tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
1094335322014576640,2019-02-09 20:40:47,dear people cracking their joint repeatedly is not a talent its crepitus which is related to slightly uneven cartilage surface in the affected joint not a talent more of a problem with the body,snapchat,"['dear', 'people', 'crack', 'joint', 'repeatedly', 'be', 'not', 'talent', 'crepitus', 'be', 'relate', 'slightly', 'uneven', 'cartilage', 'surface', 'affected', 'joint', 'not', 'talent', 'problem', 'body']",1,"[0.022980336413172237, 0.022980336413172233, 0.02132196162046908, 0.02132196162046908, 0.02132196162046908, 0.02132196162046908, 0.02132196162046908, 0.02132196162046908, 0.02132196162046908, 0.044539208718313204, 0.03458895996209429, 0.036247334754797446, 0.02132196162046908, 0.022980336413172237, 0.03458895996209428, 0.02132196162046908, 0.02132196162046908, 0.029613835583984834, 0.029613835583984834, 0.037905709547500596, 0.09429045249940772, 0.022980336413172237, 0.037905709547500596, 0.02132196162046908, 0.03458895996209429, 0.02132196162046908, 0.022980336413172237, 0.02132196162046908, 0.022980336413172233, 0.02132196162046908, 0.02132196162046908, 0.022980336413172233, 0.02132196162046908, 0.061122956645344714, 0.022980336413172237]"
1094327131335770112,2019-02-09 20:08:14,oh no do not be mad what seems to be the trouble with your snap can you dm u more detail along with your username so we can take a closer look,snapchat,"['do', 'not', 'mad', 'seem', 'trouble', 'snap', 'dm_us', 'detail', 'username', 'take', 'close', 'look']",1,"[0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.028961292119186865, 0.042606516290726835, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.027011974380395442, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.03870788081314399, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.09328877749930387, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.042606516290726835]"
1094324470809088000,2019-02-09 19:57:40,you never fail to get me in tear your snapchat story today had honestly killed me i love you so much,snapchat,"['never_fail', 'get', 'tear', 'story', 'today', 'honestly', 'kill', 'love', 'much']",1,"[0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.044555834029518245, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.02896129211918686, 0.025062656641604012, 0.05430242272347538, 0.03480924533556114, 0.025062656641604012, 0.028961292119186858, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.03675856307435256, 0.027011974380395435, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.046505151768309654, 0.025062656641604012, 0.025062656641604012, 0.040657198551935406, 0.025062656641604012]"
1094299885959106560,2019-02-09 18:19:58,well most likely these people do not watch the snapchat which was the only place where he confirmed this in video so instead of chewing people the fuck out simply explain he fixing this f twitter culture need to be fucking nicer to people who do not know shit,snapchat,"['likely', 'people', 'watch', 'place', 'confirm', 'video', 'instead', 'chew', 'people', 'fuck', 'simply', 'explain', 'fix', 'ffs', 'twitt', 'culture', 'need', 'fuck', 'nicer', 'people', 'know', 'shit']",1,"[0.021321961620469093, 0.022980336413172247, 0.03458895996209431, 0.021321961620469093, 0.021321961620469093, 0.03293058516939116, 0.021321961620469093, 0.03293058516939116, 0.022980336413172247, 0.021321961620469093, 0.0627813314380479, 0.021321961620469093, 0.0279554607912817, 0.021321961620469093, 0.021321961620469093, 0.021321961620469093, 0.03790570954750062, 0.021321961620469093, 0.021321961620469093, 0.0660980810234542, 0.021321961620469093, 0.021321961620469093, 0.08102345415778257, 0.021321961620469093, 0.021321961620469093, 0.021321961620469093, 0.06112295664534475, 0.021321961620469093, 0.021321961620469093, 0.021321961620469093, 0.021321961620469093, 0.022980336413172247, 0.022980336413172247, 0.021321961620469093, 0.022980336413172247]"
1094296234641129472,2019-02-09 18:05:28,you got a phone number an email an address a twitter a instagram a facebok and a snapchat and have the nerve to be bad at communicating,snapchat,"['get', 'phone_number', 'email_address', 'twitter', 'instagram', 'facebook', 'have', 'nerve', 'bad', 'communicating']",1,"[0.024213075060532687, 0.024213075060532687, 0.03551251008878128, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.029862792574656984, 0.031746031746031744, 0.024213075060532687, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.07506053268765135, 0.07882701103040088, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.035512510088781264, 0.029862792574656984, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454]"
1094292336836820998,2019-02-09 17:49:58,honestly snapchat is cheesing me with these valentine day countdown filter stop reminding me that i will not have anybody on valentine day and i ambig bludclat single nobody want to hang with me on vday or date me can not wait to be alone and do nothing thursday night,snapchat,"['honestly', 'be', 'cheese', 'countdown', 'filter', 'stop', 'remind', 'have', 'anybody', 'big', 'bludclaat', 'single', 'nobody', 'want', 'hang', 'day', 'date', 'wait', 'alone', 'do', 'nothing', 'thursday', 'night', 'pic_twitter', 'com', 'iyiylkyxup']",1,"[0.028755463538072224, 0.03197607545433632, 0.020703933747411998, 0.020703933747411998, 0.027145157579940175, 0.0351966873706004, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.03358638141246835, 0.02392454566367609, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.028755463538072224, 0.020703933747411998, 0.1543593282723717, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.054520358868184945, 0.02231423970554405, 0.030365769496204273, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.027145157579940182, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.044858523119392674, 0.022314239705544046]"
1094268323771097089,2019-02-09 16:14:33,that is because snapchat take a screnshot of the camera application it is the fault of snapchat application developer with android you get what you pay for when it come to camera some have good some have bad,snapchat,"['s', 'take', 'screenshot', 'camera', 'app', 'fault', 'app', 'developer', 'android', 'get', 'pay', 'come', 'camera', 'have', 'good', 'have', 'bad']",1,"[0.0234192037470726, 0.0234192037470726, 0.05984907624251889, 0.0234192037470726, 0.0234192037470726, 0.04163413999479574, 0.0234192037470726, 0.0234192037470726, 0.048920114493884996, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.025240697371844915, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.030705178246161854, 0.0234192037470726, 0.06531355711683583, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.05620608899297426, 0.03981264637002342, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726]"
1094261208100687872,2019-02-09 15:46:17,crash into your house while trying to take a snapchat video and suddenly everyone think youre a bad driver,snapchat,"['crash', 'house', 'try', 'take', 'video', 'suddenly', 'everyone', 'think', 'bad', 'driver']",1,"[0.025510204081632668, 0.043367346938775544, 0.02749433106575966, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.06122448979591843, 0.025510204081632668, 0.031462585034013626, 0.043367346938775544, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.043367346938775544, 0.025510204081632668, 0.0354308390022676, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668, 0.025510204081632668]"
1094258077522628609,2019-02-09 15:33:50,a with many others using the most uptodate version of snap on a tmobile galaxy note yes i checked and reset all my setting sound notification are still borked and do not work reinstalling did not fix it nor did a restart a fix would be appreciated,snapchat,"['many', 'other', 'use', 'date', 'version', 'snap', 'mobile', 'galaxy', 'note', 'check', 'reset', 'setting', 'sound', 'notification', 'still', 'borke', 'do', 'not', 'work', 'reinstall', 'do', 'not', 'fix', 'do', 'restart', 'fix', 'would', 'appreciate']",1,"[0.029613835583984845, 0.02298033641317224, 0.03624733475479746, 0.026297085998578548, 0.03293058516939115, 0.021321961620469086, 0.021321961620469086, 0.022980336413172243, 0.021321961620469086, 0.0793650793650794, 0.021321961620469086, 0.022980336413172243, 0.0345889599620943, 0.021321961620469086, 0.022980336413172243, 0.031272210376688, 0.021321961620469086, 0.021321961620469086, 0.021321961620469086, 0.03790570954750061, 0.02298033641317224, 0.03624733475479746, 0.021321961620469086, 0.021321961620469086, 0.021321961620469086, 0.03293058516939115, 0.052831082681828984, 0.021321961620469086, 0.054489457474532134, 0.021321961620469086, 0.021321961620469086, 0.02298033641317224, 0.021321961620469086, 0.034588959962094296, 0.02298033641317224]"
1094250880227033088,2019-02-09 15:05:14,the only thing i amsubscribed to on snapchat is igns daily fix because of,snapchat,"['thing', 'subscribe', 'be', 'ign', 'daily', 'fix']",1,"[0.02597402597402598, 0.027994227994228, 0.02597402597402598, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.027994227994228002, 0.02597402597402598, 0.04819624819624821, 0.02597402597402598, 0.036075036075036086, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.04213564213564214, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.042135642135642144, 0.038095238095238106, 0.02597402597402598, 0.02597402597402598, 0.030014430014430025, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.027994227994228, 0.02597402597402598]"
1094223857383325696,2019-02-09 13:17:51,your snapchats never fail to make my day always have be in absolute stitch legend,snapchat,"['never_fail', 'make', 'day', 'always', 'have', 'absolute', 'stitch', 'legend']",1,"[0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.02701197438039544, 0.025062656641604012, 0.028961292119186858, 0.025062656641604012, 0.040657198551935406, 0.025062656641604012, 0.058201058201058226, 0.025062656641604012, 0.030910609857978284, 0.027011974380395435, 0.025062656641604012, 0.03285992759676971, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.040657198551935406, 0.025062656641604012, 0.025062656641604012, 0.040657198551935406, 0.04260651629072682, 0.025062656641604012]"
1094219567411445760,2019-02-09 13:00:49,why do my snapchat video look terrible on instagram and then my instagram video have the audacity to look bad on twitter someone with a computer science degree fix this nonsense,snapchat,"['do', 'video', 'look', 'terrible', 'instagram', 'instagram', 'video', 'have', 'audacity', 'look', 'bad', 'twitt', 'someone', 'computer', 'science', 'degree', 'fix', 'nonsense']",1,"[0.026203073822121444, 0.022675736961451247, 0.04207608969513732, 0.02620307382212144, 0.022675736961451247, 0.024439405391786347, 0.022675736961451247, 0.024439405391786344, 0.03149407911312673, 0.022675736961451247, 0.024439405391786347, 0.022675736961451247, 0.033257747543461835, 0.022675736961451247, 0.022675736961451247, 0.04207608969513732, 0.0632401108591585, 0.022675736961451247, 0.024439405391786344, 0.022675736961451247, 0.022675736961451247, 0.022675736961451247, 0.08440413202317966, 0.024439405391786344, 0.024439405391786347, 0.022675736961451247, 0.027966742252456538, 0.022675736961451247, 0.022675736961451247, 0.022675736961451247, 0.03678508440413203, 0.022675736961451247, 0.029730410682791635, 0.022675736961451247, 0.024439405391786347]"
1094208870421999616,2019-02-09 12:18:18,twitter ceo have declined to appear before a parliamentary panel that had summoned them over the issue of safeguarding citizen right on social medium thanks to jack that he did not say a word against india yet if he did would be next sinking,snapchat,"['twitter', 'ceo', 'have', 'decline', 'appear', 'parliamentary', 'panel', 'summon', 'issue', 'safeguard', 'citizen', 'right', 'social_media', 'thank', 'do', 'not', 'say', 'word', 'india', 'yet', 'do', 'would', 'next', 'sink']",1,"[0.02443940539178634, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.04207608969513731, 0.03149407911312674, 0.022675736961451243, 0.024439405391786344, 0.05265810027714791, 0.027966742252456534, 0.02443940539178634, 0.02443940539178634, 0.03502141597379692, 0.022675736961451243, 0.024439405391786344, 0.0561854371378181, 0.022675736961451243, 0.027966742252456538, 0.022675736961451243, 0.03678508440413202, 0.022675736961451243, 0.024439405391786344, 0.03149407911312673, 0.024439405391786344, 0.035021415973796925, 0.027966742252456538, 0.03854875283446712, 0.045603426555807514]"
1094201566637289472,2019-02-09 11:49:17,please help me i deleted my account in error and i can not log in i ask you to open my account soon thank you my brother,snapchat,"['help', 'delete', 'account', 'error', 'not', 'log', 'in', 'ask', 'open', 'account', 'soon', 'thank', 'brother']",1,"[0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.040657198551935406, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.04065719855193539, 0.025062656641604016, 0.025062656641604016, 0.02701197438039544, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.0971874129768867, 0.025062656641604016, 0.027011974380395442, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.028961292119186865, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.03675856307435256, 0.025062656641604016, 0.025062656641604016]"
1094165643384053760,2019-02-09 09:26:32,i do not post too many snapchat or instagram story anymore but i broke my phone le than hour ago and i feel like i am going to break out in hive if i am not able to tell people what i am currently listening to while driving,snapchat,"['do', 'not', 'post', 'many', 'instagram', 'story', 'anymore', 'break', 'phone', 'less', 'hour', 'ago', 'feel', 'be', 'go', 'break', 'hive', 'be', 'not', 'able', 'tell', 'people', 'be', 'currently', 'listen', 'while_driving']",1,"[0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.02405753968253968, 0.06919642857142858, 0.022321428571428565, 0.02405753968253968, 0.022321428571428565, 0.055307539682539694, 0.03273809523809524, 0.02405753968253968, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.03794642857142857, 0.022321428571428565, 0.03621031746031746, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.02405753968253968, 0.022321428571428565, 0.03794642857142856, 0.024057539682539677, 0.050099206349206345, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.05357142857142858]"
1094089051055869952,2019-02-09 04:22:11,fix the low light issue tired of asking my friend to take low light distance picture with their samsung galaxy because my iphonex can not or i have to use facebok or snapchat to take a picture because just the regular camera can not,snapchat,"['fix', 'low', 'light', 'issue', 'tired', 'ask', 'friend', 'take', 'low', 'light', 'distance', 'picture', 'samsung_galaxy', 'iphonex', 'have', 'use', 'facebook', 'snapchat', 'take', 'picture', 'regular', 'camera']",1,"[0.02132196162046909, 0.02132196162046909, 0.11916607438995502, 0.024638711205875394, 0.022980336413172243, 0.02132196162046909, 0.05117270788912583, 0.02132196162046909, 0.022980336413172243, 0.02132196162046909, 0.02132196162046909, 0.022980336413172243, 0.029613835583984855, 0.032930585169391145, 0.02132196162046909, 0.03624733475479746, 0.02132196162046909, 0.02132196162046909, 0.02132196162046909, 0.03790570954750061, 0.03624733475479746, 0.022980336413172243, 0.03624733475479746, 0.02132196162046909, 0.036247334754797446, 0.02132196162046909, 0.024638711205875397, 0.02132196162046909, 0.02132196162046909, 0.02132196162046909, 0.02132196162046909, 0.02132196162046909, 0.02132196162046909, 0.022980336413172243, 0.03624733475479746]"
1094083694862782464,2019-02-09 04:00:54,fix your game everytime my sister and i try to play the tic tac game it always disappears and we always have to start over,snapchat,"['fix', 'game', 'everytime', 'sister', 'try', 'play', 'tic', 'tac', 'game', 'always', 'disappear', 'always', 'have', 'start']",1,"[0.023809523809523808, 0.023809523809523808, 0.036772486772486776, 0.029365079365079365, 0.04788359788359788, 0.023809523809523808, 0.031216931216931212, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.04788359788359787, 0.027513227513227514, 0.023809523809523808, 0.023809523809523808, 0.08306878306878307, 0.038624338624338624, 0.025661375661375663, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.02936507936507936, 0.02566137566137566, 0.025661375661375663, 0.023809523809523808, 0.023809523809523808, 0.025661375661375663, 0.023809523809523808, 0.02566137566137566, 0.023809523809523808]"
